104860|401014401283217|Y||20230726|||
105007|401014200342064|Y||20220726|||
105047|401014703324996|Y||20250726|||
105055|401014200646703::401014300469764|Y||20210726|||
105189|401014300365322|Y||20220724|||
105239|401014603137598|Y||20250726|||
105252|401014501629771|Y||20230726|||
105259|401014300002369::401014300721099|Y||20220724|||
105284|401014200643655::401024300278135|Y||20220726|||
105362|401014300721968|Y||20230726|||
105388|401014200604649|Y||20230726|||
105445|401014200679377::401014300470615|Y||20220727|||
105469|401014602617535|Y||20240726|||
105662|401014200604312::401014300468785|Y||20230124|||
105664|401014300821972|Y||20221224|||
105679|401014401178420|Y|||||
105703|401014400889091|Y||20240726|||
105708|401014401273962|Y||20230726|||
105736|401014401397036|Y||20250726|||
105754|401014200571091|Y||20210724|||
105774|401014401367990|Y||20230726|||
105776|401014603213166|Y||20250824|||
105835|401014602972681|Y||20230726|||
105880|401014300470607|Y||20240704|||
105913|401014300381467|Y||20250726|||
105932|401014400963560|Y||20230726|||
105962|401014401392334|Y||20210724|||
106028|401014401196657|Y||20240726|||
106055|401014300387864|Y||20220726|||
106153|401014200606581::401014300722502|Y||20210724|||
106227|401014401322450|Y||20250726|||
106297|401014300821989|Y||20220726|||
106358|401014401182220|Y||20210726|||
106404|401014300469331::401014703629710|Y||20250726|||
106424|401014200689047::401014300721694|Y||20220726|||
106449|401014603042439|Y||20230726|||
106488|401014200599100|Y||20210724|||
106571|401014602988740|Y||20250726|||
106583|401014603023974|Y||20230726|||
106594|401014200601454|Y||20210726|||
106771|401014200580874|Y||20210726|||
106777|401014300056024::401014300469253|Y||20220726|||
106812|401014501756098|Y||20240726|||
106818|401014401283505|Y||20250726|||
106843|401014602980331|Y||20250726|||
106864|401014200599227|Y||20210727|||
106868|401014300383974|Y||20220726|||
106873|401014300376080|Y||20220724|||
106903|401014501846708|Y|||||
106921|401014200599357::401014300467304|Y||20210726|||
106935|401014200689760|Y||20250726|||
106936|401014401397305|Y|||||
106967|401014501846723|Y|||||
107128|401014401130859|Y||20250726|||
107144|401014400958800|Y||20220726|||
107159|401014200479535|Y||20230726|||
107224|401014300051650::401014300725485|Y||20220726|||
107235|401014200646771::401014300725984|Y||20210724|||
107239|401014401313588|Y||20210724|||
107244|401014200695135::401014300468334|Y||20240725|||
1075|401014703593389|Y||20240726|||
107503|401014400961658|Y||20230726|||
107572|401014602988658|Y||20230726|||
107577|401014703292138|Y||20250726|||
107633|401014300387726|Y||20230726|||
107682|401014300030630|Y||20250726|||
107791|401014602979469|Y||20250726|||
107798|401014300365208|Y||20220726|||
10789|401014703529474|Y||20220726|||
108099|401014602625206|Y||20220726|||
108195|401014300825787|Y||20220726|||
108281|401014602989156|Y||20240726|||
108384|401014501905209|Y||20250726|||
108566|401014400965976|Y||20230724|||
108577|401014603160635|Y||20250726|||
108607|401014603142493|Y||20250724|||
108621|401014300401830|Y||20210727|||
108631|401014300413132|Y||20220726|||
108638|401014300369019|Y||20220724|||
108642|401014300369390|Y|||||
108681|401014603140228|Y||20240726|||
108726|401014400970982|Y||20230726|||
108765|401014300472475|Y||20220726|||
108792|401014300024086|Y||20220724|||
108936|401014300821987|Y||20220724|||
10906|401014703595867|Y||20240726|||
109134|401014603052459|Y||20250726|||
109163|401014501919224|Y||20240726|||
109174|401014602988771|Y||20250726|||
109187|401014300468530|Y||20220726|||
10930|401014603210839|Y||20250725|||
109322|401014501919225|Y||20240726|||
109347|401014603016345|Y||20240726|||
109375|401014401475572|Y||20230726|||
109457|401014703424454|Y||20250926|||
109468|401014200598829::401014300722438|Y||20210726|||
109615|401014300054095|Y||20250726|||
109627|401014703414578|Y||20240726|||
109658|401014300365243|Y||20250724|||
109737|401014703340455|Y||20220724|||
109853|401014300374943|Y||20210726|||
109915|401014300369386|Y||20220726|||
109988|401014602985379|Y||20250726|||
110033|401014400958855|Y||20240726|||
110072|401014603154796|Y||20220726|||
110190|401014300468991::401014300697881|Y||20220726|||
110230|401014501905361|Y||20240724|||
110242|401014703506314|Y||20230726|||
110389|401014300022023::401014300473702|Y||20220831|||
110581|401014200581572::401014300468860|Y||20210724|||
110642|401014602979157|Y||20240726|||
110673|401014400976629|Y||20230726|||
11069|401014603216306|Y||20250726|||
110753|401014200606044|Y||20210726|||
110815|401014603142325|Y||20240726|||
110955|401014603210012|Y||20250726|||
111019|401014603214199|Y||20250726|||
111037|401014200351851|Y||20210726|||
111241|401014602622136|Y||20250701|||
111320|401014501886716|Y||20240726|||
111353|401014300822026|Y||20220726|||
111359|401014703424466|Y||20250726|||
111463|401014603160619|Y||20250826|||
111477|401014401441021|Y|||||
111488|401014300127184::401014300722588|Y||20220724|||
111501|401014602625085|Y||20230726|||
111504|401014602968922|Y||20250726|||
111529|401014300035303::401014300727925|Y||20220726|||
111547|401014200485002::401014300451818|Y||20210726|||
111632|401014300826559|Y||20220724|||
111679|401014200473593|Y||20210727|||
111782|401014501704007|Y||20221224|||
111813|401014400889241|Y||20230327|||
111886|401014401397389|Y||20230726|||
111996|401014501919227|Y||20250726|||
112030|401014501560782|Y||20220727|||
112169|401014603196708|Y||20250726|||
112202|401014200479818::401014300468248|Y||20210724|||
112223|401014603138041|Y||20240726|||
112227|401014602983385|Y||20240726|||
112249|401014200600015::401014300728202|Y||20220724|||
112270|401014300396618|Y||20220724|||
112316|401014401226771|Y||20230726|||
112343|401014401216036|Y||20251126|||
112440|401014300384291|Y||20220724|||
112577|401014300826127|Y||20220726|||
112669|401014501701600|Y||20240726|||
112691|401014602984479|Y||20250726|||
112714|401014401423395|Y||20230726|||
112790|401014200597775|Y||20220831|||
112898|401014603139995::401014603148213|Y||20240726|||
112905|401014400963377|Y||20230726|||
112921|401014400976326|Y||20230726|||
112970|401014400970963|Y||20230726|||
112986|401014401332803|Y||20220726|||
113019|401014200586080|Y||20240724|||
113166|401014200429913|Y||20210726|||
113170|401014300381599|Y||20220831|||
113222|401014200571230::401014300467346|Y||20210724|||
113308|401014401280785|Y||20230726|||
113316|401014401163599|Y||20250726|||
113433|401014200646711::401014300724393|Y||20220726|||
113481|401014501677342|Y||20250826|||
113498|401014300824737|Y||20250724|||
113524|401014401278587|Y||20210727|||
113602|401014200603881|Y||20210726|||
113607|401014300384183|Y||20220724|||
113777|401014200636778|Y||20220724|||
113792|401014200609904::401014300725005|Y||20210726|||
113803|401014501755803|Y|||||
113899|401014400963517|Y||20240726|||
113909|401014401222220|Y||20230726|||
113942|401014300724209|Y||20230726|||
113945|401014300728252|Y||20220726|||
113949|401014400963699|Y|||||
113955|401014300450266|Y||20220726|||
113979|401014300389873|Y||20230726|||
114133|401014200606291::401014300728239|Y||20210726|||
114234|401014300457749|Y||20220831|||
114302|401014300022143|Y||20220831|||
114372|401014400889260|Y||20230724|||
114432|401014200429983|Y||20210726|||
114479|401014400923991|Y||20230324|||
114493|401014603215913|Y|||||
114528|401014200484902::401014300728177|Y||20210726|||
114584|401014501919401|Y||20240726|||
114590|401014200487461|Y||20210726|||
114716|401014501919567|Y||20240726|||
114745|401014400982262|Y||20230726|||
114941|401014200644600::401014300457303|Y||20210726|||
114979|401014400979090|Y||20230724|||
115356|401014501877361|Y||20240726|||
115371|401014400963853|Y||20230726|||
115385|401014200597752|Y||20221127|||
115694|401014400960887|Y||20240726|||
115765|401014602982203|Y||20240726|||
11588|401014703340556|Y||20210727|||
115887|401014300468064|Y||20220726|||
116010|401014300469186::401014300697895|Y||20220726|||
116041|401014400977151|Y||20230726|||
116205|401014300035296|Y||20220726|||
116269|401014300023380::401014300725442|Y||20220727|||
116274|401014300369377|Y|||||
116357|401014400976391|Y|||||
116366|401014602969198|Y||20230726|||
116384|401014401397377|Y||20230726|||
116399|401014300023975|Y||20220727|||
116432|401014400971065|Y||20230726|||
116501|401014602979522|Y||20250726|||
116673|401014400891744|Y||20220724|||
116818|401014501878704|Y||20250726|||
116847|401014703324976|Y||20250726|||
116896|401014603140383::401014603148508|Y||20250726|||
116905|401014200466591|Y||20210727|||
117014|401014401164669|Y|||||
117077|401014401197564|Y||20220724|||
117086|401014400958873|Y||20230726|||
117097|401014401397444|Y||20240726|||
117193|401014400971126|Y||20230726|||
117322|401014602982405|Y||20250726|||
117356|401014602969026|Y||20230726|||
117507|401014501684145|Y||20250826|||
117522|401014200606342|Y||20220726|||
117592|401014501755853|Y||20250726|||
117597|401014400964569|Y||20230726|||
117610|401014200695316::401014300471558|Y||20220726|||
117625|401014200484894|Y||20220726|||
117650|401014400976265|Y||20230726|||
117739|401014501919598|Y||20240726|||
117774|401014400971202|Y||20230726|||
117792|401014200604501::401014300467930|Y||20220726|||
117820|401014300822044|Y||20220726|||
117914|401014200648799|Y||20220724|||
118044|401014401422625|Y||20230726|||
118099|401014300826009|Y||20220726|||
118147|401014401196716|Y||20220726|||
118159|401014200695012|Y||20220726|||
118187|401014200475722|Y||20220827|||
118232|401014300444417|Y||20210726|||
118312|401014300055894|Y||20220726|||
118334|401014200341605|Y||20210726|||
118445|401014200603933|Y||20210726|||
118474|401014501552350|Y||20220724|||
118521|401014703291948|Y||20250726|||
118530|401014400958893|Y||20240726|||
118593|401014401155419|Y||20240726|||
118688|401014300032669::401014300469301|Y||20220726|||
118742|401014400979441|Y||20250926|||
118754|401014501911450|Y|||||
118766|401014300384288|Y||20220726|||
118778|401014200341664|Y||20220726|||
118866|401014401397249|Y||20250725|||
118904|401014401325868|Y||20240726|||
119002|401014401220195|Y||20230726|||
119004|401014200604490::401014300725577|Y||20220724|||
119107|401014400958911|Y||20240726|||
119139|401014200647024|Y||20220724|||
119196|401014200455599|Y|||||
119346|401014602988816|Y||20250726|||
119347|401014401199312|Y||20230726|||
119452|401014200479283|Y||20210726|||
119455|401014300393956|Y||20240726|||
119613|401014200603535::401014300725353|Y||20220724|||
119681|401014602980369|Y||20250726|||
119697|401014401322982|Y||20240724|||
119728|401014300469194|Y||20230726|||
119747|401014400982253|Y||20240726|||
119754|401014200610058::401014300468814|Y||20210726|||
119805|401014603038018|Y||20240726|||
119823|401014200479578|Y||20210726|||
119873|401014603138944|Y||20240726|||
119874|401014200602114|Y||20210726|||
119877|401014300473314|Y||20220724|||
119899|401014200642666|Y||20210724|||
119918|401014200646693::401014300724936|Y||20210726|||
119938|401014300377919|Y||20220726|||
119963|401014602988086|Y||20240726|||
12035|401014703409781|Y||20250726|||
120438|401014501878739|Y||20250726|||
120500|401014200475885|Y||20210727|||
120660|401014602988833|Y||20240726|||
120697|401014300024134|Y||20220724|||
120749|401014401233550|Y||20220824|||
120817|401014200643987|Y||20230726|||
120991|401014300024126::401014300722648|Y||20220724|||
121023|401014200646669::401014300469270|Y||20210726|||
121080|401014200596945::401014300724222|Y||20210726|||
121099|401014602989110|Y||20230726|||
121216|401014300822000|Y||20220724|||
121292|401014300724466|Y||20220724|||
121306|401014603154601|Y||20250726|||
121317|401014703424507|Y||20240726|||
12135|401014703636854|Y||20220726|||
121369|401014401180282|Y||20220726|||
12138|401014703526665|Y||20250726|||
121421|401014602984037::401014603130156|Y||20230726|||
121476|401014300025215|Y||20220724|||
121508|401014602979459|Y||20250726|||
121521|401014200574327::401014300468829|Y||20210724|||
121523|401014501919616|Y||20240726|||
121738|401014602989139|Y||20240726|||
121740|401014200654595|Y||20210831|||
121749|401014300824709|Y|||||
121752|401014603009849|Y||20250726|||
121998|401014400978679|Y||20230724|||
122033|401014401251866|Y||20250727|||
122053|401014300471003|Y||20230726|||
122273|401014602972877|Y||20240726|||
122279|401014400972346|Y|||||
122287|401014300469291|Y||20240726|||
122306|401014200645667::401014300468998|Y||20210726|||
122426|401014501919640|Y||20240726|||
122434|401014401134312|Y||20220726|||
122467|401014400889530|Y||20220924|||
122488|401014200475526|Y||20220727|||
122551|401014401330019|Y||20220724|||
122569|401014200644530::401014300468935|Y||20220726|||
122789|401014300449984|Y||20220725|||
122826|401014401222339|Y||20230726|||
122835|401014300395406|Y||20220724|||
122849|401014300374863|Y||20220724|||
122872|401014300409542|Y||20220724|||
122874|401014200605924::401014300470618|Y||20210724|||
122963|401014401209991|Y||20220726|||
123130|401014501905244|Y||20240726|||
123149|401014400889552|Y||20230726|||
123243|401014400976279|Y||20230726|||
123278|401014501816496|Y||20240724|||
123490|401014401199511|Y||20230726|||
123528|401014400966143|Y||20230726|||
123704|401014200479804|Y||20210726|||
123720|401014501758364|Y||20240726|||
123732|401014400978704|Y||20230726|||
123734|401014501886762|Y|||||
123811|401014603137538|Y||20240726|||
123997|401014300469031|Y||20220726|||
124092|401014401327957|Y||20220724|||
124203|401014400982218|Y||20230726|||
124229|401014300826849|Y||20220727|||
124244|401014703529489|Y||20250726|||
124302|401014603139931|Y||20240726|||
124333|401014401428201|Y||20240726|||
124343|401014703346530|Y||20210726|||
124353|401014401184576|Y||20220726|||
124381|401014200645427::401014300470832|Y||20210726|||
124482|401014300080257::401014300468815|Y||20220724|||
124563|401014400962490|Y|||||
124718|401014200475482|Y||20210724|||
124735|401014300049892|Y||20220831|||
124788|401014300365124|Y||20230726|||
124862|401014300467524|Y||20220726|||
124873|401014300725131|Y||20230726|||
124886|401014200646672::401014300724116|Y||20220727|||
124893|401014602968981|Y||20250726|||
12491|401014703340587|Y||20220726|||
124949|401014300450128|Y||20220726|||
125173|401014501561180|Y||20230726|||
125195|401014300034465|Y|||||
125441|401014400976281|Y||20230726|||
125464|401014300033174|Y||20220726|||
125486|401014401330358|Y||20230726|||
125619|401014200475873::401014300731121|Y||20230324|||
125727|401014200646779::401014300725165|Y||20220726|||
125742|401014501629884|Y||20230726|||
125743|401014200644488::401014300449957|Y||20220724|||
125754|401014602982146|Y||20250701|||
125782|401014602984430|Y||20230726|||
125802|401014300468964|Y||20220726|||
125929|401014400972356|Y|||||
125931|401014200646717::401014300722552|Y||20210726|||
125962|401014401397369|Y|||||
125965|401014501564348|Y||20220924|||
125972|401014200485085|Y||20230324|||
126011|401014400958881|Y||20250726|||
126017|401014401274093|Y||20230726|||
126022|401014602989195|Y||20250726|||
126050|401014300384282|Y|||||
126094|401014400969797|Y||20230726|||
126100|401014401142203|Y||20230726|||
126121|401014300826554|Y||20220831|||
126126|401014200606607|Y||20251026|||
126181|401014602617171|Y||20240726|||
126182|401014300822043|Y||20220724|||
12624|401014401216905|Y||20220726|||
126256|401014200645622::401014300722658|Y||20210726|||
126262|401014300050303::401014300725129|Y||20220726|||
126398|401014501919761|Y||20240726|||
126475|401014300696732::401014300723157|Y|||||
126481|401014602980425|Y||20250726|||
12657|401014603201619|Y|||||
126572|401014400963668|Y||20240726|||
126604|401014401397340|Y||20230726|||
126670|401014200640301|Y||20220724|||
126681|401014200610436::401014300722749|Y||20220726|||
126762|401014300469350|Y||20230726|||
12689|401014703414542|Y||20210726|||
126915|401014501756761|Y||20230726|||
12694|401014603220144|Y||20250725|||
127043|401014703424532|Y||20250726|||
127122|401014200581445::401014300725187|Y||20220724|||
127140|401014602989549|Y||20230726|||
127185|401014200644436::401014300468586|Y||20220726|||
127204|401014401270064|Y||20230726|||
127240|401014501877532|Y||20240726|||
127334|401014300391054|Y||20210726|||
127470|401014300472129::401014703629699|Y||20260726|||
127696|401014400977357|Y||20230726|||
127741|401014602989532|Y||20240726|||
12776|401014703632223|Y||20240726|||
127901|401014602982309|Y||20250726|||
127952|401014603221016|Y||20250727|||
128139|401014300033584::401014300472093|Y||20220726|||
128237|401014200479699|Y||20210726|||
128403|401014501561746|Y||20240726|||
128491|401014300033546::401014300467874|Y||20220726|||
128529|401014501755716|Y||20240726|||
128530|401014300469249::401014300697242|Y||20220726|||
128566|401014602989552|Y||20251126|||
128586|401014501564361|Y||20221024|||
128595|401014300467078|Y||20220726|||
128666|401014300474281|Y|||||
128675|401014401164638|Y||20210726|||
128722|401014300724441|Y||20220726|||
128725|401014300468954|Y||20220726|||
128747|401014400963798|Y||20230726|||
128749|401014401199421|Y||20230726|||
128847|401014200646694::401014300467525|Y||20210726|||
128857|401014400963422|Y||20230726|||
129173|401014400962493|Y||20240726|||
129178|401014501846747|Y||20240726|||
129253|401014501758970|Y||20240726|||
129260|401014401209731|Y||20230726|||
129275|401014400977334|Y||20230726|||
129292|401014300450249|Y||20220726|||
129298|401014501919779|Y||20240726|||
129307|401014400975926|Y||20230726|||
129333|401014401330312|Y||20220831|||
129420|401014602989544::401014603012774|Y||20240726|||
129432|401014401440932|Y||20230726|||
129474|401014300051545::401014300721425|Y||20220726|||
129483|401014400972390|Y||20250726|||
129547|401014401280317|Y||20230831|||
129768|401014501877364|Y||20251126|||
129903|401014401162827|Y||20240726|||
130231|401014200604251::401014300470636|Y||20210726|||
130357|401014603008981|Y||20240726|||
130425|401014401332337|Y||20230726|||
130477|401014200484855|Y||20210726|||
130486|401014602984413|Y||20250726|||
130531|401014300399240|Y||20220726|||
130542|401014200646730::401014300728224|Y||20210726|||
130561|401014703424551|Y||20250726|||
130572|401014300000130|Y||20220724|||
130699|401014200479251|Y||20230726|||
130707|401014401151547|Y||20220724|||
130757|401014501903507|Y||20250926|||
130768|401014200636566::401014300468788|Y||20220724|||
130793|401014703359710|Y||20220726|||
130829|401014400971068|Y||20230726|||
130860|401014300468873::401014300696746|Y||20220726|||
130889|401014401216317|Y||20220726|||
130901|401014602972857|Y||20250701|||
130959|401014300376445|Y|||||
130996|401014401423357|Y|||||
131062|401014400972404|Y||20230726|||
131109|401014401472267|Y|||||
131138|401014300025856::401014300467294|Y||20230726|||
131322|401014401219666|Y||20250724|||
131324|401014401132622|Y||20220726|||
131402|401014300365710|Y||20210724|||
131472|401014200644410::401014300472322|Y||20230726|||
131661|401014400972425|Y||20240726|||
131664|401014401248119|Y||20220727|||
131780|401014401144301|Y||20240726|||
131885|401014400963588|Y||20240726|||
131907|401014400979351|Y||20230726|||
131983|401014300369052|Y||20230725|||
132057|401014401164648|Y||20220726|||
132154|401014501905448|Y||20240726|||
132158|401014300699359::401014300721417|Y||20220726|||
132163|401014501757877|Y||20240726|||
132283|401014401222516|Y||20230831|||
132416|401014401145517|Y||20230726|||
132667|401014200604370|Y||20210726|||
132817|401014300031386::401014300468590|Y||20220726|||
132924|401014300023650|Y||20250725|||
132989|401014300369418|Y||20220726|||
133029|401014300468878|Y||20230726|||
133134|401014401182270|Y|||||
133239|401014603201665|Y||20250726|||
133322|401014401219463|Y||20240726|||
133484|401014501903322|Y||20240726|||
133503|401014400976765|Y||20240726|||
133515|401014300473819|Y||20220726|||
133527|401014400971053|Y||20230726|||
133550|401014602983552|Y||20240726|||
133608|401014300467469|Y|||||
133635|401014300365782|Y||20230726|||
133698|401014401222623|Y||20230726|||
133778|401014401212153|Y||20220831|||
133816|401014602398311|Y||20220726|||
133849|401014400976852|Y||20240726|||
133851|401014300725552|Y||20230726|||
133906|401014200606514|Y||20210726|||
133926|401014401199431|Y||20230726|||
133928|401014603154557|Y||20250726|||
134093|401014200597926|Y||20210727|||
134206|401014200479202|Y||20210726|||
134350|401014300395352|Y||20220726|||
134414|401014300471170|Y||20220724|||
134421|401014501911451|Y||20250724|||
134602|401014300724764|Y||20220727|||
134623|401014300001669::401014300473918|Y||20220726|||
134626|401014300392601|Y||20250831|||
134635|401014300052084::401014300473791|Y||20220726|||
134727|401014300378400|Y||20220726|||
134911|401014300127210|Y||20220724|||
134921|401014200648516::401014300471116|Y||20210727|||
134941|401014400961620|Y||20230726|||
134981|401014300412933|Y||20220724|||
135005|401014401310493|Y||20250712|||
135027|401014501561845|Y||20240704|||
135195|401014300096033|Y||20220724|||
135214|401014401184639|Y||20230726|||
135287|401014400972443|Y||20230726|||
135349|401014400965762|Y||20230726|||
135420|401014200569565::401014300725318|Y||20210724|||
135508|401014401325949|Y||20250726|||
135750|401014200606062::401014300467344|Y||20210726|||
135807|401014200654754|Y||20230726|||
135905|401014602362713|Y||20210726|||
135947|401014300029784::401014300473770|Y||20250726|||
135987|401014401134666|Y||20220726|||
136164|401014400963454|Y||20230726|||
136252|401014401210035|Y|||||
136282|401014401422708|Y||20240726|||
136299|401014200648224|Y||20220726|||
136327|401014400961631|Y||20250701|||
136363|401014401219855|Y||20230831|||
136424|401014401261646|Y||20230726|||
136448|401014400977454|Y||20230726|||
136554|401014200694734::401014300449809|Y||20230726|||
136602|401014300394554|Y||20220724|||
137076|401014400889640|Y||20250831|||
137168|401014400972452|Y||20230726|||
137222|401014401140278|Y||20230726|||
137255|401014501816509|Y||20240726|||
137424|401014300390092|Y||20220724|||
137759|401014300384290|Y||20210724|||
137917|401014200647178::401014300471368|Y||20220724|||
138006|401014501755115|Y||20250726|||
138056|401014300369078|Y||20220704|||
138067|401014200604008::401014300468396|Y||20230726|||
138131|401014300409953|Y||20220724|||
138186|401014501919902|Y||20240726|||
138252|401014400958900|Y||20230726|||
138309|401014400976571|Y|||||
138377|401014501919907|Y||20240726|||
138416|401014501919910|Y||20240726|||
138465|401014200656339::401014300448936|Y||20210724|||
138469|401014602362758|Y||20210727|||
138535|401014200569622|Y||20230124|||
138567|401014501611436|Y||20240726|||
138768|401014401216712|Y||20230726|||
138831|401014501614309|Y||20240726|||
138938|401014300699385|Y||20220726|||
139019|401014401197648|Y||20230724|||
139070|401014200475895|Y||20210727|||
139163|401014501919919|Y||20250726|||
139222|401014400974057|Y||20230726|||
139237|401014200485039|Y||20210726|||
139324|401014401304721|Y||20230726|||
139341|401014703629707|Y||20260726|||
13945|401014703346568|Y||20220726|||
139568|401014300473876|Y||20220727|||
139651|401014401184474|Y||20220726|||
139652|401014200571084|Y||20220724|||
139834|401014401219489|Y||20250726|||
139946|401014200570551|Y||20250726|||
139970|401014401441073|Y||20230726|||
139972|401014501697892|Y||20230726|||
140120|401014300468978|Y||20220831|||
140178|401014300035240::401014300470652|Y||20230726|||
140277|401014200466497|Y|||||
140333|401014300470715|Y||20220726|||
140371|401014401306367|Y||20230724|||
140476|401014300035226::401014300467137|Y||20250726|||
140483|401014400977335|Y||20230726|||
140491|401014401216777|Y||20220726|||
140554|401014401162930|Y||20220724|||
140567|401014400978723|Y||20230726|||
140650|401014401329878|Y||20230726|||
140703|401014300825645|Y||20220724|||
140951|401014401199667|Y||20230726|||
140978|401014300723158|Y|||||
141028|401014501849308|Y||20250726|||
141030|401014401397124|Y||20230726|||
141058|401014501710166|Y|||||
141059|401014501919918|Y||20250726|||
141158|401014400976187|Y||20240726|||
141209|401014400960902|Y||20230831|||
141281|401014200570543|Y||20210724|||
141286|401014300080516|Y||20230124|||
141304|401014501878712|Y||20240726|||
141345|401014400962452|Y||20230726|||
141367|401014300396682|Y||20250401|||
141406|401014200606644|Y||20230726|||
141431|401014200590093|Y||20210726|||
141462|401014200646687::401014300722676|Y||20250831|||
141490|401014300390772|Y||20220726|||
141509|401014401269940|Y||20240726|||
141519|401014300471256|Y||20220726|||
141643|401014300728042|Y||20220727|||
141648|401014300724284|Y||20220726|||
141742|401014300467948|Y|||||
141785|401014200654176::401014300468882|Y||20210726|||
141811|401014501702113|Y||20240726|||
141857|401014401132576|Y||20230726|||
141876|401014200475532|Y||20210727|||
141914|401014200642691|Y||20210724|||
141962|401014300378079|Y||20220724|||
142056|401014300433756|Y||20220726|||
142162|401014300728026|Y||20230831|||
142211|401014401440840|Y||20230726|||
142290|401014300473988|Y||20220726|||
142295|401014300035209::401014300457834|Y||20220726|||
142400|401014400965927|Y|||||
142428|401014300822039|Y||20220724|||
142528|401014200655969|Y||20230726|||
142621|401014703629700|Y|||||
142626|401014300431720|Y||20220726|||
142632|401014501960309|Y||20210724|||
142888|401014300035197::401014300725551|Y||20240726|||
142971|401014501922712|Y||20240726|||
143035|401014200603476::401014300721125|Y||20230424|||
143086|401014501608022|Y||20230831|||
143191|401014300064038|Y||20220724|||
143237|401014401211841|Y||20220726|||
143373|401014300024112::401014300473800|Y||20220724|||
143388|401014401428185|Y||20230726|||
143474|401014400976922|Y||20230726|||
143581|401014300468142|Y||20220725|||
143604|401014300053045::401014300473360|Y||20220726|||
143696|401014200648497::401014300725374|Y||20210724|||
